symbol,full_name,description,exchange,type,sector,logo_urls,exchange_logo,is_master
UHEWA,UHEWA,Upper Hewakhola Hydropower Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40907051c81726220551.png,/storage/stock-full-names/alpha-stocks/66e40907051c81726220551.png,True
UIC,UIC,United Insurance Co. (Nepal) Ltd.,Non Life Insurance src:Nepsealpha.com,stock,NONLIFEINSU,/storage/stock-full-names/March2022/xQPg8weC5WvjdVrghItn.png,/storage/stock-full-names/March2022/xQPg8weC5WvjdVrghItn.png,False
UICPO,UICPO,United Insurance Co. (Nepal) Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/N5bLoT1EQ86ili4PiX29.png,/storage/stock-full-names/March2022/N5bLoT1EQ86ili4PiX29.png,False
ULBSL,ULBSL,Upakar Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e409013703a1726220545.png,/storage/stock-full-names/alpha-stocks/66e409013703a1726220545.png,True
ULHC,ULHC,Upper Lohore Hydropower Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090fe801b1726220559.png,/storage/stock-full-names/alpha-stocks/66e4090fe801b1726220559.png,True
ULI,ULI,Union Life Insurance Co. Ltd.,Life Insurance src:Nepsealpha.com,stock,LIFEINSU,/storage/stock-full-names/March2022/9P3RndCAAePwMuKctWwJ.png,/storage/stock-full-names/March2022/9P3RndCAAePwMuKctWwJ.png,False
UMB,UMB,UNNATI LAGHUBITTA BITTIYA SANSTHA LIMITED,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/,/storage/,False
UMBPO,UMBPO,Unnnati Microfinance Bittya Shansha Ltd Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/,/storage/,False
UMHL,UMHL,United Modi Hydropower Ltd.,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40914430261726220564.png,/storage/stock-full-names/alpha-stocks/66e40914430261726220564.png,True
UMRH,UMRH,United Idi-Mardi and R.B. Hydropower Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e409080dcda1726220552.png,/storage/stock-full-names/alpha-stocks/66e409080dcda1726220552.png,True
UNHPL,UNHPL,Union Hydropower Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090f43e011726220559.png,/storage/stock-full-names/alpha-stocks/66e4090f43e011726220559.png,True
UNL,UNL,Unilever Nepal Limited,Manufacturing And Processing src:Nepsealpha.com,stock,MANUFACTURE,/storage/stock-full-names/alpha-stocks/66e409193c1e01726220569.png,/storage/stock-full-names/alpha-stocks/66e409193c1e01726220569.png,True
UNLB,UNLB,Unique Nepal Laghubitta Bittiya Sanstha Ltd.,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e409157f2bd1726220565.png,/storage/stock-full-names/alpha-stocks/66e409157f2bd1726220565.png,True
UPCL,UPCL,UNIVERSAL POWER COMPANY LTD,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e409025bb311726220546.png,/storage/stock-full-names/alpha-stocks/66e409025bb311726220546.png,True
UPPER,UPPER,Upper Tamakoshi Hydropower Ltd,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40908e9fff1726220552.png,/storage/stock-full-names/alpha-stocks/66e40908e9fff1726220552.png,True
USHEC,USHEC,Upper Solu Hydro Electric Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40917bdd171726220567.png,/storage/stock-full-names/alpha-stocks/66e40917bdd171726220567.png,True
USHL,USHL,Upper Syange Hydropower Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40911b49211726220561.png,/storage/stock-full-names/alpha-stocks/66e40911b49211726220561.png,True
USLB,USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e409123a7d51726220562.png,/storage/stock-full-names/alpha-stocks/66e409123a7d51726220562.png,True
VLBS,VLBS,Vijaya laghubitta Bittiya Sanstha Ltd.,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e4090c2e3881726220556.png,/storage/stock-full-names/alpha-stocks/66e4090c2e3881726220556.png,True
VLBSPO,VLBSPO,Vijaya laghubitta Bittiya Sanstha Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/r4nZaprsajx9XYIp7dzq.jpg,/storage/stock-full-names/March2022/r4nZaprsajx9XYIp7dzq.jpg,False
VLUCL,VLUCL,Vision Lumbini Urja Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090a8b3a11726220554.png,/storage/stock-full-names/alpha-stocks/66e4090a8b3a11726220554.png,True
WNLB,WNLB,Wean Nepal Laghubitta Bittiya Sanstha Ltd.,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e40919b2ee91726220569.png,/storage/stock-full-names/alpha-stocks/66e40919b2ee91726220569.png,True
WOMIPO,WOMIPO,Womi Microfinance Bittiya Sanstha Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/gbqnQOudwfgHLMVJGGTu.png,/storage/stock-full-names/March2022/gbqnQOudwfgHLMVJGGTu.png,False
YHL,YHL,Yak And Yeti Hotel Limited,Hotels and Tourism src:Nepsealpha.com,stock,HOTELS,/storage/,/storage/,False
